Date,Venue,City,Region,Composer Name,Variant Title,Work Title,Concert Info,Works Info,Conductor/Performer,Ensemble,Holdings 1,Holdings 2,URL [primary source],URL [catalog]
1893-12-11T07:30,Saal der Singakademie,Berlin,Germany,"Chopin, Fryderyk",Klavier-Concert E-moll,"Piano Concerto No. 1, Op. 11",,,"Schuch, Ernst",Berlin Philharmonic,Berliner Philharmoniker Archiv,,http://documentingcarreno.org/items/show/295,
1894-02-08T00:00,Saal der Singakademie,Berlin,Germany,"Bach, Johann Christian",,Sonata for Two Keyboards W.A 21,,,"d'Albert, Eugen",,,,http://documentingcarreno.org/items/show/296,
1894-02-08T00:00,Saal der Singakademie,Berlin,Germany,"Sinding, Christian",,"Variations, Op. 2",,,"d'Albert, Eugen",,,,http://documentingcarreno.org/items/show/296,
1894-02-08T00:00,Saal der Singakademie,Berlin,Germany,"Liszt, Franz",,Concerto Pathétique S.258,,Concerto for two pianos,"d'Albert, Eugen",,,,http://documentingcarreno.org/items/show/296,
1895-11-23T00:00,Crystal Palace,London,England,"Grieg, Edvard",Concerto for Pianoforte and Orchestra in A (Op. 16),"Piano Concerto in A minor, Op. 16",Sunday Concert; Debut,,,,"Royal College of Music, Library: Crystal Palace Saturday Concerts: Box 25 (1895-96), 35 A",,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/4472
1896-02-03T07:30,Saal der Singakademie,Berlin,Germany,"Beethoven, Ludwig van","Klavierconcert No. 5, Es-dur, Op. 73","Piano Concerto No. 5,  Op. 73",,,"Nikisch, Arthur",Berlin Philharmonic,Berliner Philharmoniker Archiv,,http://documentingcarreno.org/items/show/298,
1896-02-03T07:30,Saal der Singakademie,Berlin,Germany,"Liszt, Franz",Ungarische Fantasie für Klavier mit Orchester (1852),"Fantasie über ungarische Volksmelodien, S.123",,,"Nikisch, Arthur",Berlin Philharmonic,Berliner Philharmoniker Archiv,,http://documentingcarreno.org/items/show/298,
1896-02-20T07:30,Saal der Singakademie,Berlin,Germany,"Beethoven, Ludwig van",Sonate appassionate F-moll op. 57,"Piano Sonata No. 23, Op. 57",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",,http://documentingcarreno.org/items/show/320,
1896-02-20T07:30,Saal der Singakademie,Berlin,Germany,"Chopin, Fryderyk",Nocturne Des-dur,"Nocturne, Op. 27 No. 2",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",,http://documentingcarreno.org/items/show/320,
1896-02-20T07:30,Saal der Singakademie,Berlin,Germany,"Chopin, Fryderyk",Etude Ges-dur,"Etude, Op. 10 No. 5",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",,http://documentingcarreno.org/items/show/320,
1896-02-20T07:30,Saal der Singakademie,Berlin,Germany,"Chopin, Fryderyk",Polonaise Es-moll op. 26,"Polonaise, Op. 26 No. 2",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",,http://documentingcarreno.org/items/show/320,
1896-02-20T07:30,Saal der Singakademie,Berlin,Germany,"Chopin, Fryderyk",Barcarolle,"Barcarolle, Op. 60",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",,http://documentingcarreno.org/items/show/320,
1896-02-20T07:30,Saal der Singakademie,Berlin,Germany,"Chopin, Fryderyk",Ballade As-dur op. 47,"Ballade in A-flat Major, Op. 47",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",,http://documentingcarreno.org/items/show/320,
1896-02-20T07:30,Saal der Singakademie,Berlin,Germany,"Beethoven, Ludwig van",Rondo G-dur op. 51,"Rondo, Op. 51 No. 2",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",,http://documentingcarreno.org/items/show/320,
1896-02-20T07:30,Saal der Singakademie,Berlin,Germany,"Schubert, Franz",Impromptu op. 90 No. 2,"Impromptu, D.899, No. 2",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",,http://documentingcarreno.org/items/show/320,
1896-02-20T07:30,Saal der Singakademie,Berlin,Germany,"Schumann, Robert",Toccata,,,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",,http://documentingcarreno.org/items/show/320,
1896-02-20T07:30,Saal der Singakademie,Berlin,Germany,"Liszt, Franz",Etude Des-dur,"Études de concert, S.144 No. 3",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",,http://documentingcarreno.org/items/show/320,
1896-02-20T07:30,Saal der Singakademie,Berlin,Germany,"Schubert, Franz / Liszt, Franz","Soirée de Vienne, valse","Soirées de Vienne, S.427",,Opus/number not identified,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",,http://documentingcarreno.org/items/show/320,
1896-02-20T07:30,Saal der Singakademie,Berlin,Germany,"Liszt, Franz",Ungarische Rhapsodie No. 6,"Rhapsodie Hongroise No. 6, S.244/6",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",,http://documentingcarreno.org/items/show/320,
1897-01-08T02:00,Carnegie Hall,New York,New York,"Rubinstein, Anton","Concerto No. 4 in D minor for Piano and Orchestra, Op. 70","Piano Concerto No. 4, Op. 70",,,"Seidl, Anton",New York Philharmonic,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/170,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=35459&pid=4294996644
1897-01-09T08:15,Carnegie Hall,New York,New York,"Rubinstein, Anton","Concerto No. 4 in D minor for Piano and Orchestra, Op. 70","Piano Concerto No. 4, Op. 70",,,"Seidl, Anton",New York Philharmonic,Carnegie Hall Archives,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",http://documentingcarreno.org/items/show/171,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=22266&pid=4294996644
1897-01-14T03:30,Waldorf Concert,New York,New York,"Bach, Johann Sebastian",Fantaisie - Chromatique and Fugue (Bülow's edition),"Chromatic Fantasia and Fugue, BWV 903",,Bülow's edition,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-01-14T03:30,Waldorf Concert,New York,New York,"Beethoven, Ludwig van","Sonata Appassionata, Op.57","Piano Sonata No. 23, Op. 57",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-01-14T03:30,Waldorf Concert,New York,New York,"Chopin, Fryderyk",Prelude B flat,"Prelude in B-flat, Op. 28",,Opus/number not identified,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-01-14T03:30,Waldorf Concert,New York,New York,"Chopin, Fryderyk",Prelude G flat,"Prelude, Op. 28 No. 13",,There is no Prelude in G flat. Possibly the F# major instead.,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-01-14T03:30,Waldorf Concert,New York,New York,"Chopin, Fryderyk","Nocturne G major, op. 37","Nocturne, Op. 37 No. 2",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-01-14T03:30,Waldorf Concert,New York,New York,"Chopin, Fryderyk",Etude G flat,"Etude, Op. 10 No. 5",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-01-14T03:30,Waldorf Concert,New York,New York,"Chopin, Fryderyk","Polonaise A flat, op. 53","Polonaise in A-flat major, Op.53",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-01-14T03:30,Waldorf Concert,New York,New York,"Schubert, Franz","Impromptu op. 90, no. 3","Impromptu, D.899, No. 3",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-01-14T03:30,Waldorf Concert,New York,New York,"Schubert, Franz / Liszt, Franz",Soirée de Vienne,"Soirées de Vienne, S.427",,Opus/number not identified,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-01-14T03:30,Waldorf Concert,New York,New York,"Liszt, Franz",La Campanella (Étude),"La Campanella - Grandes études de Paganini, S.141",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-01-14T03:30,Waldorf Concert,New York,New York,"Liszt, Franz",Sonetto del Petrarca,"Années de pèlerinage, deuxième annèe: Sonnetto del Petrarca, R. 10b",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-01-14T03:30,Waldorf Concert,New York,New York,"Liszt, Franz",Rhapsodie Hongroise no. 6,"Rhapsodie Hongroise No. 6, S.244/6",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-01-21T00:00,Carnegie Hall,New York,New York,"Beethoven, Ludwig van","Piano Sonata No. 14 in C-sharp Minor, Op. 27 (“Moonlight”), No. 2","Piano Sonata No. 14, Op. 27 No. 2",,,,,Carnegie Hall Archives,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644
1897-01-21T00:00,Carnegie Hall,New York,New York,"Chopin, Fryderyk","Prelude in D-flat Major, Op. 28, No. 15","Prelude, Op. 28 No. 15",,,,,Carnegie Hall Archives,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644
1897-01-21T00:00,Carnegie Hall,New York,New York,"Chopin, Fryderyk","Nocturne in C Minor, Op. 48, No. 1","Nocturne, Op. 48 No. 1",,,,,Carnegie Hall Archives,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644
1897-01-21T00:00,Carnegie Hall,New York,New York,"Chopin, Fryderyk",Waltz in A-flat Major,"Waltz in A-flat major, Op. 42",,,,,Carnegie Hall Archives,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644
1897-01-21T00:00,Carnegie Hall,New York,New York,"Chopin, Fryderyk",Ballade in A-flat Major,"Ballade in A-flat Major, Op. 47",,,,,Carnegie Hall Archives,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644
1897-01-21T00:00,Carnegie Hall,New York,New York,"Rubinstein, Anton",Barcarolle,Barcarolle,,Opus/number not identified,,,Carnegie Hall Archives,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644
1897-01-21T00:00,Carnegie Hall,New York,New York,"Rubinstein, Anton",Valse-caprice in E-flat Major,Valse-Caprice in E-flat Major,,,,,Carnegie Hall Archives,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644
1897-01-21T00:00,Carnegie Hall,New York,New York,"Liszt, Franz",Etudes d'execution transcendante d'apres,"Etudes d'execution transcendante d'apres Paganini: La Campanella, R. 3a, No. 3",,,,,Carnegie Hall Archives,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644
1897-01-21T00:00,Carnegie Hall,New York,New York,"Beethoven, Ludwig van","Rondo in G Major, Op. 51, No. 2","Rondo, Op. 51 No. 2",,,,,Carnegie Hall Archives,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644
1897-01-21T00:00,Carnegie Hall,New York,New York,"Schumann, Robert","Waldszenen: Vogel als Prophet, Op. 82, No. 7","Waldszenen: Vogel als Prophet, Op. 82, No. 7",,,,,Carnegie Hall Archives,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644
1897-01-21T00:00,Carnegie Hall,New York,New York,"Schubert, Franz","Marche militaire in D Major, D. 733, No. 1","Marche Militaire, D. 733, No. 1",,,,,Carnegie Hall Archives,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644
1897-02-19T02:30,Boston Music Hall,Boston,Massachusetts,"Rubinstein, Anton","Concerto for Piano No. 4 in D minor, op. 70","Piano Concerto No. 4, Op. 70",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,http://archives.bso.org/Detail.aspx?UniqueKey=34000
1897-02-20T08:00,Boston Music Hall,Boston,Massachusetts,"Rubinstein, Anton","Concerto for Piano No. 4 in D minor, op. 70","Piano Concerto No. 4, Op. 70",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,http://archives.bso.org/Detail.aspx?UniqueKey=34001
1897-02-22T08:15,Academy of Music,Philadelphia,Pennsylvania,"Rubinstein, Anton","Concerto for Piano No. 4 in D minor, op. 70","Piano Concerto No. 4, Op. 70",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,http://archives.bso.org/Detail.aspx?UniqueKey=34307
1897-02-23T08:00,Columbia Theater,Washington,D. C.,"Rubinstein, Anton","Concerto for Piano No. 4 in D minor, op. 70","Piano Concerto No. 4, Op. 70",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,http://archives.bso.org/Detail.aspx?UniqueKey=34308
1897-02-24T08:15,Music Hall,Baltimore,Maryland,"Grieg, Edvard","Concerto for Piano in A minor, op. 16","Piano Concerto in A minor, Op. 16",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,http://archives.bso.org/Detail.aspx?UniqueKey=34309
1897-02-25T08:15,Metropolitan Opera House,New York,New York,"Grieg, Edvard","Concerto for Piano in A minor, op. 16.","Piano Concerto in A minor, Op. 16",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,http://archives.bso.org/Detail.aspx?UniqueKey=34310
1897-02-26T08:15,Academy of Music,Brooklyn,New York,"Rubinstein, Anton","Concerto for Piano No. 4 in D minor, op. 70","Piano Concerto No. 4, Op. 70",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,http://archives.bso.org/Detail.aspx?UniqueKey=34311
1897-02-26T08:15,Academy of Music,Brooklyn,New York,"Chopin, Fryderyk",Cradle Song,"Berceuse, Op. 57",,Encore,,,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,http://archives.bso.org/Detail.aspx?UniqueKey=34311
1897-03-08T00:00,Auditorium,Chicago,Illinois,"Bach, Johann Sebastian","Fantaisie – Chromatique and Fugue, (Bulow’s Edition)","Chromatic Fantasia and Fugue, BWV 903",,Bülow's edition,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-03-08T00:00,Auditorium,Chicago,Illinois,"Beethoven, Ludwig van","Sonata – C sharp, minor – op. 27, no. 2","Piano Sonata No. 14, Op. 27 No. 2",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-03-08T00:00,Auditorium,Chicago,Illinois,"Chopin, Fryderyk",Prelude B flat,"Prelude in B-flat, Op. 28",,Opus/number not identified,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-03-08T00:00,Auditorium,Chicago,Illinois,"Chopin, Fryderyk",Prelude G flat,"Prelude, Op. 28 No. 13",,There is no Prelude in G flat. Possibly the F# major instead.,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-03-08T00:00,Auditorium,Chicago,Illinois,"Chopin, Fryderyk","Nocturne G major, op. 37","Nocturne, Op. 37 No. 2",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-03-08T00:00,Auditorium,Chicago,Illinois,"Chopin, Fryderyk",Etude G flat,"Etude, Op. 10 No. 5",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-03-08T00:00,Auditorium,Chicago,Illinois,"Chopin, Fryderyk","Polonaise A flat, op. 53","Polonaise in A-flat major, Op.53",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-03-08T00:00,Auditorium,Chicago,Illinois,"Schubert, Franz","Impromptu op. 142, no. 2","Vier Impromptus, D.935 No. 2",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-03-08T00:00,Auditorium,Chicago,Illinois,"Schubert, Franz / Liszt, Franz",Soirée de Vienne,"Soirées de Vienne, S.427",,Opus/number not identified,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-03-08T00:00,Auditorium,Chicago,Illinois,"Liszt, Franz",La Campanella (Étude),"La Campanella - Grandes études de Paganini, S.141",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-03-08T00:00,Auditorium,Chicago,Illinois,"Liszt, Franz","Sonetto del Petrarca, Rhapsodie Hongroise no. 6","Années de pèlerinage, deuxième annèe: Sonnetto del Petrarca, R. 10b",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1897-03-10T08:00,Infantry Hall,Providence,Rhode Island,"Rubinstein, Anton","Concerto for Piano No. 4 in D minor, op. 70","Piano Concerto No. 4, Op. 70",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_Trip,,,http://archives.bso.org/Detail.aspx?UniqueKey=34314
